source_scraper,website,city,operation,product,listing_url,collected_at,raw_nombre,raw_descripcion,raw_ubicacion,raw_precio,raw_tipo,raw_habitaciones,raw_banos,raw_metros_cuadrados,raw_estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-6335a744ef10-6cf8-1991b3e-9ab5-7512,2025-09-17T19:26:03.024788,Casa en Venta en Independencia,"Preciosa Casa De Dos Niveles, Con
Una Excelente Ubicación. Todos Los
Servicios Cercanos Como
Hospitales, Escuelas, Bancos,
Universidades Y Centros
Comerciales. Con Vías Alternas Y
Principales Como C. Monte San Elías
Y Av. Fidel Velázquez.

¡Crea patrimonio con Inversión Inteligente! 
Propiedad Recuperada con Alta Plusvalía – Precio Exclusivo.

Rodrigo Ordaz +52-55-20-69-9----
Adquiere esta propiedad con un descuento exclusivo sobre su valor comercial. Ideal para inversionistas, compradores estratégicos o uso personal que buscan alta rentabilidad, seguridad jurídica y crecimiento patrimonial.
Ubicada en una zona con elevado potencial de desarrollo urbano, esta propiedad representa una oportunidad única de capitalización inmediata.
Beneficios clave:
Precio por debajo del avalúo comercial 
Excelente proyección de plusvalía
Ideal para renta, reventa o uso personal
Trámite ágil, respaldo todo su proceso
Todo es bajo contrato
Sesión de derechos ante notario 
Entrega en poco tiempo
Tu eliges la notaría
 Haz crecer tu patrimonio hoy mismo. Solicita más información para asegurar esta oportunidad antes que nadie. 
Rodrigo Ordaz +52-55-20-69-9----
+de 50 clientes satisfechos en poco más de 5 años","Independencia, Guadalajara, Jalisco","$ 510,000 MXN",venta,3,2,249 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-bf4d603717d8-b365-934da8d8-afa1-49fc,2025-09-17T19:26:03.024788,Casa en Venta en Arcos Vallarta,"PRIVADA DUQUE DE RIVAS, Arcos Vallarta. Excelente ubicación a media cuadra de centro magno, entorno de hoteles, restauarantes, cafés, galerías, centros comerciales …..
En privada con casas ya remodeladas! Con doble ingreso que da de calle a calle, solo 10 casas.
Propiedad con potencial para hotel boutique, coliving, coworking, hostal, oficinas o bien vivienda. Para remodelar,  ya
tiene algunas remodelaciones y mejoras.
Zona de alta plusvalía
Posible incrementar espacios rentables por cos y cus según normas.","Arcos Vallarta, Guadalajara, Jalisco","$ 7,125,000 MXN",venta,7,2,272 m²,2 Estacionamientos
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-af1e7879fcfd-ac9-1980e74-88e3-760f,2025-09-17T19:26:03.024788,Casa en Venta en Lomas Independencia,"HERMOSA CASA EN LOMAS INDEPENDENCIA MUY CERCA DEL ESTADIO JALISCO (A UNAS CUADRAS DE LA CALZADA INDEPENDENCIA), ZONA CÉNTRICA DE LA CIUDAD LA CUAL CUENTA CON UNA ALTA PLUSVALIA POR SUS VÍAS DE ACCESO Y SU COMERCIO CERCANO DISTRIBUCIÓN PLANTA BAJA: COCHERA PARA 3 AUTOS TOTALMENTE AUTOMATIZADAS, SALA, COMEDOR, CANTINA, COCINA EQUIPADA CON TRITURADOR Y LAVA VAJILLLAS, RECÁMARA, MEDIO BAÑO, PISCINA CLIMATIZADA CON FUENTE E ILUMINACIÓN, TERRAZA TECHADA EQUIPADA DESCRIPCIÓN: PLANTA ALTA: RECÁMARA PRINCIPAL CON BAÑO PRIVADO Y VESTIDOR, 2 RECÁMARAS SECUNDARIAS CON CLOSET, BAÑO COMPARTIDO (PARA RECÁMARAS SECUNDARIAS),SALA DE TV, ROOF TOP: CUARTO DE LAVADO, SALA DE TV, RECÁMARA CON BAÑO PRIVADO Y CLOSET","Lomas Independencia, Guadalajara, Jalisco","$ 8,500,000 MXN",venta,5,3,242 m²,Terraza
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-bd4a52fff99-303c-1971c61-b44c-74ce,2025-09-17T19:26:03.024788,Casa en Venta en Jardines de La Paz,"Esta hermosa casa en venta se encuentra en el Fraccionamiento Jardines de los Historiadores, en Guadalajara. Con una orientación hacia el este, la propiedad cuenta con 4 recamaras, 2 baños completos y 1 medio baño. Con una superficie total de 90 metros cuadrados y una superficie techada de 182 metros cuadrados, la casa también incluye un balcón, closets, biblioteca y acceso a nivel del piso. Además, ofrece servicios de agua potable, ático, agua caliente individual y central. Con un estacionamiento disponible, esta propiedad se encuentra en excelente estado de conservación. Una oportunidad única para adquirir una vivienda espaciosa y bien ubicada en Guadalajara.","Jardines de La Paz, Guadalajara, Jalisco","$ 4,100,000 MXN",venta,4,2,281 m²,Balcón
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-1d5fed63ca0e-3499-1992ed2-bce1-713a,2025-09-17T19:26:03.024788,Casa en Venta en Chapalita,"Casa en venta para remodelar en chapalita, una de las colonias más emblemáticas y con mayor plusvalía de Guadalajara. Rodeada de cafés, restaurantes, parques y con excelente conectividad. Ideal para remodelar y personalizarla a tu estilo.

PB. 1 estacionamiento, jardín, sala, comedor, cocina, medio baño y área de lavado.
N1. 4 recamaras con closet, 1 baño completo.
N2. Cuarto de servicio con baño completo y azotea.

En Chapalita, cada inversión se traduce en seguridad, proyección y crecimiento constante.
Para agendar una cita, contáctame.","Chapalita, Guadalajara, Jalisco","$ 5,500,000 MXN",venta,4,2,170 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-b0461be47087-c8f9-198ae14-adef-742b,2025-09-17T19:26:03.024788,Casa en Venta en Santa Elena Alcalde,"ID 1738 Casa en venta ideal para quienes buscan comodidad y funcionalidad en cada espacio. En planta baja encontrarás una práctica cochera para un auto, un hermoso jardín con fuente que aporta un toque relajante, y lo mejor: dos amplias habitaciones con baño completo, perfectas para adultos mayores o para disfrutar de privacidad sin subir escaleras. Además, cuenta con medio baño para visitas, área de sala y comedor con excelente iluminación, cocina con cubierta de granito y vista directa a la fuente, área de lavado y un acogedor patio trasero con jacuzzi.
En planta alta se ubica la habitación principal, equipada con baño completo y vestidor, así como una terraza con pasto sintético para disfrutar reuniones al aire libre. Dos de las habitaciones cuentan con aire acondicionado para tu confort. La propiedad fue remodelada hace tan solo cinco años, lo que garantiza un estilo moderno y en excelentes condiciones.
No dejes pasar esta increíble oportunidad, ven a conocerla y descubre tu próximo hogar.

Usos permitidos H1, H2, H3, H4, H5, CS1, I1, E1, E2, EA, ANP, PC, PRH
Usos condicionados CS2, I2, E3, RIE, RIS, RIT, ARN

Precio Sujetos A Cambio SIN Previo Aviso
Consulta Nuestro Aviso DE Privacidad EN://humusgrupoinmobiliario.com/inmuebles/politica-de-privacidad","Santa Elena Alcalde, Guadalajara, Jalisco","$ 6,200,000 MXN",venta,3,3,180 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-a787343bf5dc-8de7-198a8ea-acc3-7ebc,2025-09-17T19:26:03.024788,Casa en Venta en Lomas Del Paraíso,"¡Excelente Oportunidad EN Lomas DEL PARAÍSO!  CASA EN Venta - 204 m² - UbicaciÓN Privilegiada    * Ubicación Inmejorable:*  - *A solo 2 cuadras del Periférico* (máxima conectividad a toda Guadalajara).  - *¡A pasos de la Estación del Macrobús Plaza Independencia!* (Transporte rápido y económico al alcance).  - *Cercanía inmediata a Sam's Club Independencia y Plaza Comercial* (compras, entretenimiento y servicios a mano).  * Características- *Superficie generosa: 204 m²* (Amplio espacio para familia o proyectos).  - Zona consolidada y segura: *Colonia Lomas del Paraíso*.  - Excelente potencial: Ideal para vivir con comodidad o como inversión estratégica.*Conectividad Total:* Acceso inmediato a vías rápidas (Periférico), transporte masivo (Macrobús) y centros comerciales.  - *Practicidad Diaria:* Realiza tus compras en Sam's o disfruta de servicios en la plaza en minutos.","Lomas Del Paraíso, Guadalajara, Jalisco","$ 2,500,000 MXN",venta,3,2,170 m²,Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-b761b680faee-3f2-1980421-b714-7ef7,2025-09-17T19:26:03.024788,Casa en Venta en Vallarta Norte,"CASA ESTILO EUROPEO NEO CLÁSICO CONTEMPORANÉO, TODA LA MADERA ES CAOBA, HERRAJES IMPORTADOS DE ITALIA Y PISOS Y AZULEJOS IMPORTADOS DE EUROPA.CASA DE 3 NIVELES,SOTANO,COCHERA ELECTRICA CON 3 AUTOS. P.B: SALA, 1/2 BAÑO DE VISITA, SALA-COMEDOR, CLOSET, COCINA COMPLETA, ZONA BAR/CANTINA. SOTANO: CUARTO DE SERVICIO, BAÑO COMPLETO, CUARTO DE LAVADO. 1er piso: 2 RECAMARAS (RECAMARA PRINCIPAL CON VESTIDOR/CLOSET, BAÑO COMPLETO) SEGUNDA RECAMARA CON CLOSET/VESTIDOR, BAÑO COMPLETO. SEGUNDO PISO: 1 RECAMARA CON VESTIDOR/CLOSET, BAÑO COMPLETO, CUARTO DE LAVADO, AMPLIA TERRAZA (36M) Y MEZZANINE/CUARTO.","Vallarta Norte, Guadalajara, Jalisco","$ 11,950,000 MXN",venta,3,4,250 m²,Terraza
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-5f4d9fdad516-61a7-9f6e2abb-9b72-4612,2025-09-17T19:26:03.024788,Casa en Venta en Las Torres,"Casa en venta por Mercado de Abastos

•Cuenta con local comercial en planta baja, y departamento en planta alta

•Precio: $3,790,000

•Terreno: 11 x 9 = 99m2
•Construcción: 240m2

-DISTRIBUCIÓN:
—-Planta Baja:
•Local comercial, con medio baño
•Casa habitación con: Cochera para un vehículo, dos recámaras, sala comedor cocina, baño completo, patio.

—-Planta Alta:
•Departamento con acceso independiente que cuenta con: 3 recámaras, sala comedor, cocina, baño completo, cuarto de lavado, acceso a azotea, bodega. 

-EQUIPAMIENTO 
•Portón y cortina de metal.
•Cocina integral con estufa 
•Cisterna
•Tinaco
•Tanque estacionario 
•Carpintería en closet 
•Boiler 

-VENTAJAS DE UBICACIÓN 
•Cercano a Mercado de Abastos
•Cercano a Lázaro Cárdenas y Cruz del Sur","Las Torres, Guadalajara, Jalisco","$ 3,790,000 MXN",venta,5,2,240 m²,1 Estacionamiento
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-ebbd9435d98a-fa33-1988f2e-8677-7254,2025-09-17T19:26:03.024788,Casa en Venta en Residencial Victoria,"¡Oportunidad! Excelente casa 1 Planta, muy cerca de Plaza del Sol.
Exclusiva residencia de una sola planta, ubicada en la distinguida Colonia Verde Valle, dentro del municipio de Guadalajara, Jalisco. Esta propiedad ofrece comodidad, amplitud y una excelente ubicación cercana a Plaza del Sol.
Características del inmueble:
- 4 recámaras de generosas dimensiones
- 4.5 baños
- Sala y comedor con espacios bien iluminados
- Cocina integral completamente equipada
- Cochera con capacidad para 4 vehículos
- Terraza ideal para el esparcimiento
Ubicación estratégica:
Situada en una de las zonas más privilegiadas de la ciudad, con fácil acceso a centros comerciales, restaurantes y servicios esenciales.
Para mayores informes o concertar una visita, favor de comunicarse a la brevedad.","Residencial Victoria, Guadalajara, Jalisco","$ 11,400,000 MXN",venta,4,4,387 m²,Patio
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-97aa3f151b03-866c-194d14d-a2b9-75c1,2025-09-17T19:26:03.024788,Casa en Venta en Santa Teresita,"ID 1182 HERMOSA CASA CON EXCELENTE UBICACION SE ENCUENTRA EN EL CORAZON DEL BARRIO DE SANTA TERE LO CUAL ESTA RODEDA DE UN NEGOCIOS DE TODO TIPO , MERCADO, IGLESIAS Y TODO TIPO DE ALIMENTACION, NEGOCIOS FORMALES ESTABLECIDOS Y AMBULANTES, IDEAL PARA CLINICA, CENTRO DE DESCANSO PARA ADULTOS MAYORES, CONSULTORIOS , CAFETERIA O RESTAURANTE. CUENTA CON 6 HABITACIONES 2 BAÑOS COMPLETOS Y DOS MEDIOS BAÑOS, CUENTA CON ESPACIO PARA ESTACIONAMIENTO PARA 2 AUTOMOVILES ES DE UNA SOLA PLANTA. CUENTA EN LA PARTE TRASERA CON UN JARDIN HERMOSO EN BUENAS CONDICIONES GENERALES, TIENE LA PROPIEDAD TECHOS ALTOS Y ESPACIOS BIEN DEFINIDOS PARA RECEPCION. PAREDES Y PISOS EN CONDICIONES GENERALES BUENAS.CONSULTA NUESTRO AVISO DE PRIVACIDAD EN:
https://humusgrupoinmobiliario.com/inmuebles/politica-de-privac----
SUJETO A CAMBIO SIN PREVIO AVISO","Santa Teresita, Guadalajara, Jalisco","$ 8,000,000 MXN",venta,6,2,389 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-9e7caeb16b35-d8a7-194d14c-a04c-7d71,2025-09-17T19:26:03.024788,Casa en Venta en Balcones de Oblatos,"ID 1553 Gran oportunidad de inversión en esquina sobre avenida comercial
Descubre esta propiedad multifuncional que combina lo mejor de una excelente ubicación con amplios espacios, ideal tanto para fines comerciales como habitacionales. Su diseño versátil y su potencial la convierten en una opción perfecta para inversionistas o familias que buscan comodidad y proyección a futuro.
La planta baja cuenta con cochera amplia para 2 autos, un recibidor, una habitación, área de sala-comedor, cocina equipada, un baño completo y dos patios que aportan luminosidad y ventilación. Además, la propiedad incluye 3 locales comerciales totalmente acondicionados, cada uno con acceso independiente, brindando la oportunidad de generar ingresos de manera inmediata.
En la planta alta, al subir las escaleras, encontrarás tres habitaciones, un patio amplio, dos habitaciones adicionales, un baño completo, así como un área de sala-comedor y cocina, lo que permite utilizar el espacio como vivienda independiente o adaptarlo para otros fines según tus necesidades.
Gracias a su gran metraje, distribución funcional y ubicación estratégica, esta casa representa una excelente oportunidad para vivir, emprender o invertir en un proyecto con gran potencial de crecimiento.
No dejes pasar esta increíble oportunidad y agenda tu visita hoy mismo.

Precios sujetos a cambio sin previo aviso.
Consulta nuestro aviso de privcidad en:https://humusgrupoinmobiliario.com/inmuebles/politica-de-privac----","Balcones de Oblatos, Guadalajara, Jalisco","$ 5,100,000 MXN",venta,9,2,221 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-4d928dc65107-4e42-194d14c-8f91-7511,2025-09-17T19:26:03.024788,Casa en Venta en Jardines Del Bosque,"ID 953 CASA CON USO DE SUELO VERTICAL, INDUSTRIAL Y COMERCIAL DE SERVICIOS. CUENTA CON 2 FRENTES UNO SOBRE UNA DE LAS AVENIDAS MAS IMPORTANTES Y COMERCIALES, AV NIÑOS HEROES Y LA OTRO SOBRE INGLATERRA, IDEAL PARA TORRE DE DEPARTAMENTOS, CONSULTORIOS, COMERCIAL, CENTRO DE DISTRIBUCCION, HOTEL BOUTIQUE, ETC.
CUENTA CON ACCESO INDEPENDIENTE A PLANTA ALTA.
PRECIOS SUJETOS A CAMBIO SIN PREVIO AVISO.
CONSULTA NUESTRO AVISO DE PRIVACIDAD:
https://humusgrupoinmobiliario.com/inmuebles/politica-de-privac----","Jardines Del Bosque, Guadalajara, Jalisco","$ 13,580,000 MXN",venta,7,5,388 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-2c5d7954bd26-e36e-1980e71-ae3b-7eff,2025-09-17T19:26:03.024788,Casa en Venta en Atlas,"SOLO CONTADO CITAS SABADOS Y DOMINGOS EXCELENTE CASA PARA NEGOCIO U OFICINAS, TALLER DE COSTURA, ETC., EN P.B. CON TERRAZA Y PATIO, COCINA CON TARJA PARA PONER HORNO DE MICROONDAS, CON ALACENA (NO TIENE ESTUFA), TIENE BODEGA, 2 MEDIO BAÑOS, 2 NIVEL ESTANCIA, BAÑO COMPLETO, RECAMARA CON BAÑO COMPLETO Y VESTIDOR, 3 NIVEL ROOF GARDEN TECHADO CON BODEGA Y LAVADERO INDEPENDIENTE, OFICINA Y SALA DE JUNTAS AL AIRE LIBRE, MUY ILUMINADA.","Atlas, Guadalajara, Jalisco","$ 2,700,000 MXN",venta,2,2,100 m²,
lam,Casas_y_terrenos,Guadalajara,Venta,Casas,https://www.lamudi.com.mx/detalle/41032-73-4735837761a6-6535-194d14d-8ca8-7ebe,2025-09-17T19:26:03.024788,Casa en Venta en Monraz,"ID 1148 CASA CON SALA DOBLE ALTURA, VENTANAL Y PERISIANA ELECTRICA TIPO BLACK OUT, COMEDOR Y BAÑO DE VISITAS, CARPINTERIA EN NOGAL AMERICANO COCINA INTEGRAL CON LOSA DE GRANITO TOTALMENTE EQUIPADA, LAVAVAJILLAS Y DOBLE TARJA, CUARTO DE LAVADO Y CUARTO DE MAQUINAS. INSTALACIONES OCULTAS PARA AIRE ACONDICIONADO, ANTISALITROSA, TECHOS IMPERMEABILIZADOS, SISTEMA DE RIEGO AUTOMATICO, ASADOR EN JARDIN TRASERO DE ACERO INOXIDABLE TECHOS Y MUROS EN YESO.
RECAMARA PRINCIPAL CON JACUZI, DOBLE LAVAMANOS Y VESTIDOR
SEGUNADA HABITACION BAÑO COMPLETO Y CLOSET, 2 HABITACIONES BAÑO COMPARTIDO Y CLOSET CAMBIADOR.
COTO CON VIGILANCIA 24/7

CONSULTA NUESTRO AVISO DE PRIVACIDAD EN http://humusgrupoinmobiliario.com/inmuebles/politica-de-privaci----
PRECIOS SUJETOS A CAMBIO SIN PREVIO AVISO","Monraz, Guadalajara, Jalisco","$ 39,800,000 MXN",venta,4,3,580 m²,
